"subject","condition","rt","response","observed"
"scat","speed",0.5033,0,1
"scat","speed",0.4934,1,1
"scat","speed",0.4555,1,1
"scat","speed",0.4828,0,1
"scat","speed",0.439,0,1
"scat","speed",0.4805,1,1
"scat","speed",0.5367,0,1
"scat","speed",0.5549,1,1
"scat","speed",0.4791,1,1
"scat","speed",0.4909,1,1
"scat","speed",0.4344,1,1
"scat","speed",0.4706,1,1
"scat","speed",0.4364,0,1
"scat","speed",0.3538,1,1
"scat","speed",0.4301,1,1
"scat","speed",0.4393,1,1
"scat","speed",0.4088,1,1
"scat","speed",0.4416,1,1
"scat","speed",0.5943,1,1
"scat","speed",0.5061,1,1
"scat","speed",0.4683,1,1
"scat","speed",0.4825,0,1
"scat","speed",0.4807,0,1
"scat","speed",0.3995,1,1
"scat","speed",0.6011,1,1
"scat","speed",0.5275,1,1
"scat","speed",0.4954,0,1
"scat","speed",0.4178,1,1
"scat","speed",0.425,1,1
"scat","speed",0.2834,1,1
"scat","speed",0.3242,0,1
"scat","speed",0.4599,0,1
"scat","speed",0.532,1,1
"scat","speed",0.6123,1,1
"scat","speed",0.4283,1,1
"scat","speed",0.5471,0,1
"scat","speed",0.5282,0,1
"scat","speed",0.6205,1,1
"scat","speed",0.4121,1,1
"scat","speed",0.371,0,1
"scat","speed",0.4525,1,1
"scat","speed",0.5029,1,1
"scat","speed",0.3936,1,1
"scat","speed",0.3452,0,1
"scat","speed",0.3613,1,1
"scat","speed",0.3657,1,1
"scat","speed",0.3359,0,1
"scat","speed",0.3813,0,1
"scat","speed",0.3875,1,1
"scat","speed",0.5358,1,1
"scat","speed",0.4168,1,1
"scat","speed",0.5077,0,1
"scat","speed",0.4029,1,1
"scat","speed",0.5842,0,1
"scat","speed",0.4352,1,1
"scat","speed",0.4619,1,1
"scat","speed",0.4676,1,1
"scat","speed",0.4483,1,1
"scat","speed",0.5113,1,1
"scat","speed",0.4335,1,1
"scat","speed",0.5595,1,1
"scat","speed",0.4869,1,1
"scat","speed",0.4299,1,1
"scat","speed",0.4717,0,1
"scat","speed",0.3993,1,1
"scat","speed",0.5011,1,1
"scat","speed",0.3485,1,1
"scat","speed",0.3769,1,1
"scat","speed",0.6088,1,1
"scat","speed",0.4075,1,1
"scat","speed",0.418,1,1
"scat","speed",0.4281,1,1
"scat","speed",0.6249,1,1
"scat","speed",0.4348,1,1
"scat","speed",0.4093,1,1
"scat","speed",0.3873,1,1
"scat","speed",0.3776,1,1
"scat","speed",0.6157,1,1
"scat","speed",0.4345,1,1
"scat","speed",0.3985,1,1
"scat","speed",0.5063,1,1
"scat","speed",0.3351,1,1
"scat","speed",0.3404,1,1
"scat","speed",0.3372,1,1
"scat","speed",0.3611,1,1
"scat","speed",0.4585,1,1
"scat","speed",0.3509,1,1
"scat","speed",0.4184,1,1
"scat","speed",0.381,1,1
"scat","speed",0.363,1,1
"scat","speed",0.4031,1,1
"scat","speed",0.3881,1,1
"scat","speed",0.4177,1,1
"scat","speed",0.6199,1,1
"scat","speed",0.4349,1,1
"scat","speed",0.3663,1,1
"scat","speed",0.4481,1,1
"scat","speed",0.4993,1,1
"scat","speed",0.3509,1,1
"scat","speed",0.485,1,1
"scat","speed",0.4561,1,1
"scat","speed",0.9958,0,1
"scat","speed",0.3349,1,1
"scat","speed",0.5102,1,1
"scat","speed",0.3495,1,1
"scat","speed",0.4942,1,1
"scat","speed",0.4363,1,1
"scat","speed",0.4491,0,1
"scat","speed",0.3645,1,1
"scat","speed",0.4658,0,1
"scat","speed",0.3529,0,1
"scat","speed",0.489,0,1
"scat","speed",0.3901,1,1
"scat","speed",0.4471,1,1
"scat","speed",0.3572,1,1
"scat","speed",0.5008,1,1
"scat","speed",0.4308,1,1
"scat","speed",0.4863,1,1
"scat","speed",0.3993,1,1
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","speed",0,0,0
"scat","neutral",0.3892,1,1
"scat","neutral",0.3523,1,1
"scat","neutral",0.4011,1,1
"scat","neutral",0.3227,1,1
"scat","neutral",0.2953,1,1
"scat","neutral",0.3181,1,1
"scat","neutral",0.3304,0,1
"scat","neutral",0.4049,1,1
"scat","neutral",0.463,1,1
"scat","neutral",0.3546,0,1
"scat","neutral",0.3467,1,1
"scat","neutral",0.5531,1,1
"scat","neutral",0.4692,0,1
"scat","neutral",0.318,1,1
"scat","neutral",0.4357,1,1
"scat","neutral",0.4604,0,1
"scat","neutral",0.3731,1,1
"scat","neutral",0.3876,1,1
"scat","neutral",0.4676,1,1
"scat","neutral",0.3377,0,1
"scat","neutral",0.4385,0,1
"scat","neutral",0.4852,1,1
"scat","neutral",0.3183,1,1
"scat","neutral",0.3729,1,1
"scat","neutral",0.3808,1,1
"scat","neutral",0.3428,1,1
"scat","neutral",0.5472,0,1
"scat","neutral",0.3419,1,1
"scat","neutral",0.3302,1,1
"scat","neutral",0.5221,1,1
"scat","neutral",0.3011,1,1
"scat","neutral",0.4259,1,1
"scat","neutral",0.3944,1,1
"scat","neutral",0.487,1,1
"scat","neutral",0.4394,1,1
"scat","neutral",0.398,1,1
"scat","neutral",0.4572,1,1
"scat","neutral",0.4331,0,1
"scat","neutral",0.4204,0,1
"scat","neutral",0.4665,1,1
"scat","neutral",0.4359,1,1
"scat","neutral",0.3783,1,1
"scat","neutral",0.5145,1,1
"scat","neutral",0.451,1,1
"scat","neutral",0.445,1,1
"scat","neutral",0.4215,1,1
"scat","neutral",0.53,1,1
"scat","neutral",0.4627,1,1
"scat","neutral",0.4649,1,1
"scat","neutral",0.553,1,1
"scat","neutral",0.5425,1,1
"scat","neutral",0.4448,1,1
"scat","neutral",0.4469,1,1
"scat","neutral",0.3844,1,1
"scat","neutral",0.3882,1,1
"scat","neutral",0.485,0,1
"scat","neutral",0.5329,0,1
"scat","neutral",0.4357,1,1
"scat","neutral",0.5204,1,1
"scat","neutral",0.4143,0,1
"scat","neutral",0.544,1,1
"scat","neutral",0.4286,1,1
"scat","neutral",0.4607,1,1
"scat","neutral",0.4475,0,1
"scat","neutral",0.4891,1,1
"scat","neutral",0.3944,1,1
"scat","neutral",0.401,0,1
"scat","neutral",0.4605,1,1
"scat","neutral",0.4512,0,1
"scat","neutral",0.4593,1,1
"scat","neutral",0.4834,0,1
"scat","neutral",0.3474,1,1
"scat","neutral",0.4829,0,1
"scat","neutral",0.5944,0,1
"scat","neutral",0.4321,1,1
"scat","neutral",0.4992,1,1
"scat","neutral",0.3787,1,1
"scat","neutral",0.5969,1,1
"scat","neutral",0.4358,1,1
"scat","neutral",0.589,1,1
"scat","neutral",0.3777,1,1
"scat","neutral",0.871,0,1
"scat","neutral",0.568,1,1
"scat","neutral",0.4294,0,1
"scat","neutral",0.4018,1,1
"scat","neutral",0.4099,1,1
"scat","neutral",0.4823,1,1
"scat","neutral",0.4435,1,1
"scat","neutral",0.4252,0,1
"scat","neutral",0.4251,1,1
"scat","neutral",0.4693,1,1
"scat","neutral",0.4931,1,1
"scat","neutral",0.408,1,1
"scat","neutral",0.3716,1,1
"scat","neutral",0.3819,1,1
"scat","neutral",0.3998,1,1
"scat","neutral",0.4857,1,1
"scat","neutral",0.5534,0,1
"scat","neutral",0.3608,0,1
"scat","neutral",0.4596,1,1
"scat","neutral",0.4505,1,1
"scat","neutral",0.5139,1,1
"scat","neutral",0.3945,0,1
"scat","neutral",0.5445,0,1
"scat","neutral",0.6453,0,1
"scat","neutral",0.525,0,1
"scat","neutral",0.3782,0,1
"scat","neutral",0.3896,1,1
"scat","neutral",0.396,1,1
"scat","neutral",0.334,1,1
"scat","neutral",0.3672,1,1
"scat","neutral",0.4505,1,1
"scat","neutral",0.3801,1,1
"scat","neutral",0.4009,1,1
"scat","neutral",0.4743,1,1
"scat","neutral",0.5156,1,1
"scat","neutral",0.4537,1,1
"scat","neutral",0.4411,1,1
"scat","neutral",0.431,1,1
"scat","neutral",0.5002,1,1
"scat","neutral",0.6996,1,1
"scat","neutral",0.4436,1,1
"scat","neutral",0.4154,1,1
"scat","neutral",0.5159,1,1
"scat","neutral",0.4761,0,1
"scat","neutral",0.3775,1,1
"scat","neutral",0.4952,1,1
"scat","neutral",0.5487,1,1
"scat","neutral",0.4398,1,1
"scat","neutral",0.4555,1,1
"scat","neutral",0.5076,0,1
"scat","neutral",0.4007,1,1
"scat","neutral",0.5544,1,1
"scat","neutral",0.4965,1,1
"scat","neutral",0.4051,0,1
"scat","neutral",0.5289,1,1
"scat","neutral",0.5893,0,1
"scat","neutral",0.3786,1,1
"scat","neutral",0.4689,0,1
"scat","neutral",0.53,0,1
"scat","neutral",0.5203,1,1
"scat","neutral",0.4881,0,1
"scat","neutral",0.5707,1,1
"scat","neutral",0.4222,1,1
"scat","neutral",0.4082,1,1
"scat","neutral",0.4207,1,1
"scat","neutral",0.4839,0,1
"scat","neutral",0.4714,1,1
"scat","neutral",0.4676,1,1
"scat","neutral",0.4425,1,1
"scat","neutral",0.5878,1,1
"scat","neutral",0.4859,1,1
"scat","neutral",0.4005,0,1
"scat","neutral",0.4304,1,1
"scat","neutral",0.44,1,1
"scat","neutral",0.3927,0,1
"scat","neutral",0.4864,1,1
"scat","neutral",0.5646,0,1
"scat","neutral",0.4632,1,1
"scat","neutral",0.5441,1,1
"scat","neutral",0.5789,1,1
"scat","neutral",0.4255,1,1
"scat","neutral",0.4792,0,1
"scat","neutral",0.492,1,1
"scat","neutral",0.4386,1,1
"scat","neutral",0.4498,1,1
"scat","neutral",0.4522,1,1
"scat","neutral",0.47,1,1
"scat","neutral",0.5335,1,1
"scat","neutral",0.4789,1,1
"scat","neutral",0.3475,1,1
"scat","neutral",0.4833,1,1
"scat","neutral",0.4524,0,1
"scat","neutral",0.4714,1,1
"scat","neutral",0.5048,1,1
"scat","neutral",0.5337,1,1
"scat","neutral",0.6735,1,1
"scat","neutral",0.5071,0,1
"scat","neutral",0.5896,1,1
"scat","neutral",0.5657,1,1
"scat","neutral",0.4759,1,1
"scat","neutral",0.3358,1,1
"scat","neutral",0.505,1,1
"scat","neutral",0.5724,0,1
"scat","neutral",0.3676,1,1
"scat","neutral",0.4248,1,1
"scat","neutral",0.5029,0,1
"scat","neutral",0.4724,1,1
"scat","neutral",0.4172,1,1
"scat","neutral",0.425,1,1
"scat","neutral",0.4194,1,1
"scat","neutral",0.3917,1,1
"scat","neutral",0.5331,1,1
"scat","neutral",0.4732,1,1
"scat","neutral",0.4246,1,1
"scat","neutral",0.419,1,1
"scat","neutral",0.4946,0,1
"scat","neutral",0.4579,1,1
"scat","neutral",0.4057,1,1
"scat","neutral",0.5582,1,1
"scat","neutral",0.7742,0,1
"scat","neutral",0.5799,1,1
"scat","neutral",0.3983,1,1
"scat","neutral",0.5279,1,1
"scat","neutral",0.3597,1,1
"scat","neutral",0.3341,1,1
"scat","neutral",0.3751,1,1
"scat","neutral",0.3818,0,1
"scat","neutral",0.4494,1,1
"scat","neutral",0.4627,0,1
"scat","neutral",0.5029,1,1
"scat","neutral",0.5268,1,1
"scat","neutral",0.3689,1,1
"scat","neutral",0.3875,1,1
"scat","neutral",0.3041,1,1
"scat","neutral",0.3278,1,1
"scat","neutral",0.4221,0,1
"scat","neutral",0.3763,1,1
"scat","neutral",0.385,1,1
"scat","neutral",0.6051,0,1
"scat","neutral",0.4921,1,1
"scat","neutral",0.4141,1,1
"scat","neutral",0.5394,1,1
"scat","neutral",0.5311,1,1
"scat","neutral",0.3852,0,1
"scat","neutral",0.4606,1,1
"scat","neutral",0.3562,1,1
"scat","neutral",0.4429,1,1
"scat","neutral",0.3453,1,1
"scat","neutral",0.4079,1,1
"scat","neutral",0.368,1,1
"scat","neutral",0.4806,1,1
"scat","neutral",0.4291,1,1
"scat","neutral",0.5908,1,1
"scat","neutral",0.4124,1,1
"scat","neutral",0.4483,1,1
"scat","neutral",0.549,1,1
"scat","neutral",0.4469,1,1
"scat","neutral",0.5287,0,1
"scat","neutral",0.4083,1,1
"scat","neutral",0.4345,1,1
"scat","neutral",0.3954,1,1
"scat","neutral",0.3933,1,1
"scat","neutral",0.3667,0,1
"scat","neutral",0.5268,1,1
"scat","neutral",0.4177,1,1
"scat","neutral",0.3752,1,1
"scat","neutral",0.579,0,1
"scat","neutral",0.5225,0,1
"scat","neutral",0.3538,1,1
"scat","neutral",0.4023,1,1
"scat","neutral",0.695,0,1
"scat","neutral",0.5904,1,1
"scat","neutral",0.4155,1,1
"scat","neutral",0.4516,1,1
"scat","neutral",0.5355,1,1
"scat","neutral",0.4618,1,1
"scat","neutral",0.4045,1,1
"scat","neutral",0.4233,1,1
"scat","neutral",0.3901,1,1
"scat","neutral",0.4925,1,1
"scat","neutral",0.4247,1,1
"scat","neutral",0.4945,1,1
"scat","neutral",0.4197,1,1
"scat","neutral",0.4034,1,1
"scat","neutral",0.4222,1,1
"scat","neutral",0.4191,1,1
"scat","neutral",0.4683,1,1
"scat","neutral",0.4988,1,1
"scat","neutral",0.5275,0,1
"scat","neutral",0.3616,1,1
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"scat","neutral",0,0,0
"ta5t","accuracy",0.5127,1,1
"ta5t","accuracy",0.4773,1,1
"ta5t","accuracy",0.4723,1,1
"ta5t","accuracy",0.4309,1,1
"ta5t","accuracy",0.3483,1,1
"ta5t","accuracy",0.3676,1,1
"ta5t","accuracy",0.3284,1,1
"ta5t","accuracy",0.5892,1,1
"ta5t","accuracy",0.4244,1,1
"ta5t","accuracy",0.3401,1,1
"ta5t","accuracy",0.4282,1,1
"ta5t","accuracy",0.3366,1,1
"ta5t","accuracy",0.3437,1,1
"ta5t","accuracy",0.3353,1,1
"ta5t","accuracy",0.3886,1,1
"ta5t","accuracy",0.4498,0,1
"ta5t","accuracy",0.5324,1,1
"ta5t","accuracy",0.4293,1,1
"ta5t","accuracy",0.4097,1,1
"ta5t","accuracy",0.6001,0,1
"ta5t","accuracy",0.6718,1,1
"ta5t","accuracy",0.4656,1,1
"ta5t","accuracy",0.5709,1,1
"ta5t","accuracy",0.4169,1,1
"ta5t","accuracy",0.5436,1,1
"ta5t","accuracy",0.4593,1,1
"ta5t","accuracy",0.3927,0,1
"ta5t","accuracy",1.0503,1,1
"ta5t","accuracy",0.8765,1,1
"ta5t","accuracy",0.4784,1,1
"ta5t","accuracy",0.6267,1,1
"ta5t","accuracy",0.458,1,1
"ta5t","accuracy",0.4409,1,1
"ta5t","accuracy",0.4353,1,1
"ta5t","accuracy",0.568,1,1
"ta5t","accuracy",0.4006,1,1
"ta5t","accuracy",0.4382,1,1
"ta5t","accuracy",0.4551,1,1
"ta5t","accuracy",0.5843,1,1
"ta5t","accuracy",0.485,1,1
"ta5t","accuracy",0.4536,1,1
"ta5t","accuracy",0.6123,1,1
"ta5t","accuracy",0.4025,1,1
"ta5t","accuracy",0.5837,1,1
"ta5t","accuracy",0.5398,1,1
"ta5t","accuracy",0.4191,1,1
"ta5t","accuracy",0.541,1,1
"ta5t","accuracy",0.7914,1,1
"ta5t","accuracy",0.4123,1,1
"ta5t","accuracy",0.3875,1,1
"ta5t","accuracy",0.5613,1,1
"ta5t","accuracy",0.4577,1,1
"ta5t","accuracy",0.4371,1,1
"ta5t","accuracy",0.4729,1,1
"ta5t","accuracy",0.6109,1,1
"ta5t","accuracy",0.4796,1,1
"ta5t","accuracy",0.5539,1,1
"ta5t","accuracy",0.703,1,1
"ta5t","accuracy",0.4177,1,1
"ta5t","accuracy",0.4432,1,1
"ta5t","accuracy",0.5454,1,1
"ta5t","accuracy",0.4066,1,1
"ta5t","accuracy",0.4289,1,1
"ta5t","accuracy",0.6789,1,1
"ta5t","accuracy",0.4624,1,1
"ta5t","accuracy",0.4784,1,1
"ta5t","accuracy",0.4521,1,1
"ta5t","accuracy",0.5496,1,1
"ta5t","accuracy",0.4872,1,1
"ta5t","accuracy",0.5251,1,1
"ta5t","accuracy",0.6565,1,1
"ta5t","accuracy",0.5049,1,1
"ta5t","accuracy",0.5469,1,1
"ta5t","accuracy",0.4676,1,1
"ta5t","accuracy",0.5312,1,1
"ta5t","accuracy",0.5167,1,1
"ta5t","accuracy",0.5413,1,1
"ta5t","accuracy",0.5932,1,1
"ta5t","accuracy",0.8823,1,1
"ta5t","accuracy",0.4777,1,1
"ta5t","accuracy",0.4267,1,1
"ta5t","accuracy",0.7914,1,1
"ta5t","accuracy",0.4998,1,1
"ta5t","accuracy",0.4421,1,1
"ta5t","accuracy",0.4746,1,1
"ta5t","accuracy",0.4631,1,1
"ta5t","accuracy",0.6315,1,1
"ta5t","accuracy",0.4883,1,1
"ta5t","accuracy",0.5417,1,1
"ta5t","accuracy",0.5846,1,1
"ta5t","accuracy",0.5317,1,1
"ta5t","accuracy",0.5309,1,1
"ta5t","accuracy",0.74,1,1
"ta5t","accuracy",0.8278,1,1
"ta5t","accuracy",0.5066,1,1
"ta5t","accuracy",0.4991,1,1
"ta5t","accuracy",0.7011,1,1
"ta5t","accuracy",0.5119,1,1
"ta5t","accuracy",0.5488,1,1
"ta5t","accuracy",0.5712,1,1
"ta5t","accuracy",0.4256,1,1
"ta5t","accuracy",0.3754,1,1
"ta5t","accuracy",0.7113,1,1
"ta5t","accuracy",0.5363,1,1
"ta5t","accuracy",0.5413,1,1
"ta5t","accuracy",0.567,1,1
"ta5t","accuracy",0.559,1,1
"ta5t","accuracy",0.8796,1,1
"ta5t","accuracy",0.5646,1,1
"ta5t","accuracy",0.5459,1,1
"ta5t","accuracy",0.6227,1,1
"ta5t","accuracy",0.693,1,1
"ta5t","accuracy",0.646,1,1
"ta5t","accuracy",0.554,1,1
"ta5t","accuracy",0.5393,1,1
"ta5t","accuracy",0.5174,1,1
"ta5t","accuracy",0.4698,1,1
"ta5t","accuracy",0.5346,1,1
"ta5t","accuracy",0.4326,1,1
"ta5t","accuracy",0.6074,1,1
"ta5t","accuracy",0.5746,1,1
"ta5t","accuracy",0.642,1,1
"ta5t","accuracy",1.2137,0,1
"ta5t","accuracy",1.0669,1,1
"ta5t","accuracy",0.7723,1,1
"ta5t","accuracy",0.4854,1,1
"ta5t","accuracy",0.4275,1,1
"ta5t","accuracy",0.6511,1,1
"ta5t","accuracy",1.1712,1,1
"ta5t","accuracy",0.8818,1,1
"ta5t","accuracy",0.5754,1,1
"ta5t","accuracy",1.0111,1,1
"ta5t","accuracy",1.0474,1,1
"ta5t","accuracy",0.7635,1,1
"ta5t","accuracy",0.9843,1,1
"ta5t","accuracy",0.6008,1,1
"ta5t","accuracy",0.607,1,1
"ta5t","accuracy",0.4745,1,1
"ta5t","accuracy",0.528,1,1
"ta5t","accuracy",0.4122,1,1
"ta5t","accuracy",0.7164,1,1
"ta5t","accuracy",0.6005,1,1
"ta5t","accuracy",0.544,1,1
"ta5t","accuracy",0.5345,1,1
"ta5t","accuracy",0.537,1,1
"ta5t","accuracy",0.779,1,1
"ta5t","accuracy",0.4564,1,1
"ta5t","accuracy",0.5809,1,1
"ta5t","accuracy",0.619,1,1
"ta5t","accuracy",0.5359,1,1
"ta5t","accuracy",0.6123,1,1
"ta5t","accuracy",0.6946,1,1
"ta5t","accuracy",0.6226,1,1
"ta5t","accuracy",0.5567,1,1
"ta5t","accuracy",0.6316,1,1
"ta5t","accuracy",0.4629,1,1
"ta5t","accuracy",0.433,1,1
"ta5t","accuracy",0.7185,1,1
"ta5t","accuracy",0.6255,1,1
"ta5t","accuracy",0.4063,1,1
"ta5t","accuracy",0.5491,1,1
"ta5t","accuracy",0.4814,1,1
"ta5t","accuracy",0.4456,1,1
"ta5t","accuracy",0.5911,1,1
"ta5t","accuracy",0.5789,1,1
"ta5t","accuracy",0.6038,1,1
"ta5t","accuracy",0.4326,1,1
"ta5t","accuracy",0.5719,1,1
"ta5t","accuracy",0.524,1,1
"ta5t","accuracy",0.3905,1,1
"ta5t","accuracy",0.4501,1,1
"ta5t","accuracy",0.3544,1,1
"ta5t","accuracy",0.5877,1,1
"ta5t","accuracy",0.5947,1,1
"ta5t","accuracy",0.6408,1,1
"ta5t","accuracy",0.5286,1,1
"ta5t","accuracy",0.5585,1,1
"ta5t","accuracy",0.5217,1,1
"ta5t","accuracy",0.6756,1,1
"ta5t","accuracy",0.6279,1,1
"ta5t","accuracy",0.5493,1,1
"ta5t","accuracy",0.5238,1,1
"ta5t","accuracy",0.5579,1,1
"ta5t","accuracy",0.5148,1,1
"ta5t","accuracy",0.5145,1,1
"ta5t","accuracy",1.234,1,1
"ta5t","accuracy",0.8408,0,1
"ta5t","accuracy",0.4832,1,1
"ta5t","accuracy",0.5944,1,1
"ta5t","accuracy",0.5975,1,1
"ta5t","accuracy",0.5066,1,1
"ta5t","accuracy",0.5217,1,1
"ta5t","accuracy",0.8994,1,1
"ta5t","accuracy",0.695,1,1
"ta5t","accuracy",0.404,1,1
"ta5t","accuracy",0.3999,1,1
"ta5t","accuracy",0.5361,1,1
"ta5t","accuracy",0.5076,1,1
"ta5t","accuracy",0.557,1,1
"ta5t","accuracy",0.5596,1,1
"ta5t","accuracy",0.4497,1,1
"ta5t","accuracy",0.5346,1,1
"ta5t","accuracy",0.5597,1,1
"ta5t","accuracy",0.6077,1,1
"ta5t","accuracy",0.473,1,1
"ta5t","accuracy",0.5007,1,1
"ta5t","accuracy",0.5247,1,1
"ta5t","accuracy",0.783,1,1
"ta5t","accuracy",1.1419,1,1
"ta5t","accuracy",0.5697,1,1
"ta5t","accuracy",0.9416,1,1
"ta5t","accuracy",0.6565,1,1
"ta5t","accuracy",0.6501,1,1
"ta5t","accuracy",0.4576,1,1
"ta5t","accuracy",1.0539,0,1
"ta5t","accuracy",0.8636,1,1
"ta5t","accuracy",0.5035,1,1
"ta5t","accuracy",1.0782,1,1
"ta5t","accuracy",0.5815,1,1
"ta5t","accuracy",0.414,1,1
"ta5t","accuracy",1.0432,1,1
"ta5t","accuracy",0.9631,1,1
"ta5t","accuracy",0.6605,1,1
"ta5t","accuracy",0.4415,0,1
"ta5t","accuracy",0.5311,1,1
"ta5t","accuracy",0.7618,1,1
"ta5t","accuracy",0.5283,1,1
"ta5t","accuracy",0.7089,1,1
"ta5t","accuracy",0.5113,1,1
"ta5t","accuracy",0.4262,1,1
"ta5t","accuracy",0.5975,1,1
"ta5t","accuracy",0.5018,1,1
"ta5t","accuracy",0.643,1,1
"ta5t","accuracy",1.2977,1,1
"ta5t","accuracy",0.666,1,1
"ta5t","accuracy",0.5754,1,1
"ta5t","accuracy",0.9342,1,1
"ta5t","accuracy",0.7669,1,1
"ta5t","accuracy",0.4623,1,1
"ta5t","accuracy",0.692,1,1
"ta5t","accuracy",0.6858,1,1
"ta5t","accuracy",0.6385,1,1
"ta5t","accuracy",0.5784,1,1
"ta5t","accuracy",0.598,1,1
"ta5t","accuracy",0.7348,1,1
"ta5t","accuracy",0.5101,1,1
"ta5t","accuracy",0.604,1,1
"ta5t","accuracy",0.4685,1,1
"ta5t","accuracy",0.5477,0,1
"ta5t","accuracy",0.3721,1,1
"ta5t","accuracy",0.5238,1,1
"ta5t","accuracy",0.8458,1,1
"ta5t","accuracy",0.6158,0,1
"ta5t","accuracy",0.639,1,1
"ta5t","accuracy",0.902,1,1
"ta5t","accuracy",0.8799,1,1
"ta5t","accuracy",0.7482,1,1
"ta5t","accuracy",0.7737,1,1
"ta5t","accuracy",0.9087,1,1
"ta5t","accuracy",0.61,1,1
"ta5t","accuracy",0.8945,1,1
"ta5t","accuracy",0.6358,1,1
"ta5t","accuracy",0.6189,1,1
"ta5t","accuracy",0.8965,1,1
"ta5t","accuracy",0.6835,1,1
"ta5t","accuracy",0.5456,1,1
"ta5t","accuracy",1.0044,1,1
"ta5t","accuracy",0.8073,1,1
"ta5t","accuracy",1.1488,1,1
"ta5t","accuracy",0.6089,1,1
"ta5t","accuracy",0.5744,1,1
"ta5t","accuracy",0.6358,1,1
"ta5t","accuracy",0.6497,1,1
"ta5t","accuracy",0.4935,1,1
"ta5t","accuracy",0.599,1,1
"ta5t","accuracy",0.4535,1,1
"ta5t","accuracy",0.4048,1,1
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
"ta5t","accuracy",0,0,0
